time,state,label
Thu May 07 23:44:55 +0000 2020,al,1
Thu May 07 23:44:55 +0000 2020,mn,-1
Thu May 07 23:44:51 +0000 2020,dc,-1
Thu May 07 23:44:44 +0000 2020,fl,1
Thu May 07 23:44:40 +0000 2020,fl,1
Thu May 07 23:44:39 +0000 2020,fl,1
Thu May 07 23:44:39 +0000 2020,mo,1
Thu May 07 23:44:38 +0000 2020,co,-1
Thu May 07 23:44:36 +0000 2020,tn,1
Thu May 07 23:44:34 +0000 2020,ri,1
Thu May 07 23:44:34 +0000 2020,ga,-1
Thu May 07 23:44:34 +0000 2020,nv,1
Thu May 07 23:44:33 +0000 2020,ca,-1
Thu May 07 23:44:32 +0000 2020,tx,1
Thu May 07 23:44:32 +0000 2020,md,-1
Thu May 07 23:44:28 +0000 2020,id,-1
Thu May 07 23:44:26 +0000 2020,ca,1
Thu May 07 23:44:26 +0000 2020,pa,-1
Thu May 07 23:44:25 +0000 2020,nj,1
Thu May 07 23:44:25 +0000 2020,ut,-1
Thu May 07 23:44:18 +0000 2020,az,-1
Thu May 07 23:44:14 +0000 2020,fl,-1
Thu May 07 23:44:12 +0000 2020,tx,-1
Thu May 07 23:44:07 +0000 2020,ca,-1
Thu May 07 23:44:05 +0000 2020,or,1
Thu May 07 23:44:05 +0000 2020,fl,1
Thu May 07 23:44:04 +0000 2020,fl,-1
Thu May 07 23:44:02 +0000 2020,ca,-1
Thu May 07 23:43:58 +0000 2020,oh,1
Thu May 07 23:43:54 +0000 2020,tx,1
Thu May 07 23:43:53 +0000 2020,ca,-1
Thu May 07 23:43:52 +0000 2020,nc,1
Thu May 07 23:43:49 +0000 2020,wa,-1
Thu May 07 23:43:49 +0000 2020,fl,-1
Thu May 07 23:43:47 +0000 2020,ny,1
Thu May 07 23:43:45 +0000 2020,ca,-1
Thu May 07 23:43:42 +0000 2020,ny,-1
Thu May 07 23:43:41 +0000 2020,il,1
Thu May 07 23:43:38 +0000 2020,wi,-1
Thu May 07 23:43:36 +0000 2020,fl,1
Thu May 07 23:43:36 +0000 2020,az,1
